uuid,date,time,IP,6,7,8,location,log_class,type,radio,vap,client_mac,client_ip,client_ip6,identity,aid
85502409-e9be-4791-9c5a-b36f1708ec74,8/2/2023,14:01:44,172.17.60.30,16,6,1690984905,New York City,events,8021x_eap_success,'1','3','0c:9a:3c:8e:c9:02',,,smendonca,'1050133693'
36086fd4-72c5-4ced-b22b-93e7cac16277,8/2/2023,14:05:40,172.17.60.30,16,6,1690985141,New York City,events,8021x_eap_success,'1','3','8c:1d:96:84:05:94',,,plakhina,'753077817'
80ee4995-39d4-4f32-ae9d-5ea686732cf3,8/2/2023,14:06:42,172.17.70.32,16,6,1690985202,Washington D.C.,events,8021x_eap_success,'1','3','3c:06:30:16:64:72',,,ougwuoju,'706723323'
acbd0b94-93d6-420c-ad5a-057cd319bfc1,8/2/2023,14:07:54,172.17.10.38,16,6,1690985275,Boulder,events,8021x_eap_success,'1','4','3c:a6:f6:3e:e5:5f','172.16.11.189',,kramirez,'1125048122'
d1737fa2-0a97-4a6d-bda3-33ca645b9789,8/2/2023,14:09:03,172.17.10.40,16,6,1690985343,Boulder,events,8021x_eap_success,'1','4','9c:29:76:5e:ce:b4','0.0.0.0',,skooijmans,'202094825'
efc8d7fb-35fe-4376-9d11-a37fc9166d3e,8/2/2023,14:10:06,172.17.10.31,16,6,1690985406,Boulder,events,8021x_eap_success,'1','4','96:69:34:a5:b3:68','0.0.0.0',,bseals,'1066574085'
928346de-17d3-425e-b78f-7cee8a252c74,8/2/2023,14:15:50,172.17.10.36,16,6,1690985751,Boulder,events,8021x_eap_success,'1','4','1c:57:dc:6c:82:21','0.0.0.0',,cwayner,'1422667912'
4612c5f1-bf7f-4c28-bc8c-8f4b9f44d757,8/2/2023,14:20:50,172.17.30.38,16,6,1690986051,Basalt,events,8021x_eap_success,'1','0','14:7d:da:d1:12:61','0.0.0.0',,genlillis,'1806976281'
ab408318-b6eb-4617-b853-b08cb5029dbe,8/2/2023,14:24:39,172.17.60.30,16,6,1690986280,New York City,events,8021x_eap_success,'1','3','1c:99:57:d9:1d:b3',,,dvaldes,'1184818582'
d9234b0f-be7b-4cdd-85de-f5a36d913441,8/2/2023,14:26:38,172.17.30.32,16,6,1690986398,Basalt,events,8021x_eap_success,'1','0','7a:da:8a:5b:6b:21','0.0.0.0',,mabramczyk,'1768872533'
7f52bec3-af7f-4f78-93cc-bc022d7f7678,8/2/2023,14:27:17,172.17.10.33,16,6,1690986438,Boulder,events,8021x_eap_success,'1','4','8c:1d:96:83:76:6f','0.0.0.0',,gwestler,'524876407'
7ea7a540-a8dd-4ed4-ac30-9c2afeaff81a,8/2/2023,14:31:04,172.17.70.30,16,6,1690986665,Washington D.C.,events,8021x_eap_success,'1','3','fc:44:82:dd:7a:89','0.0.0.0',,pmolloy,'790013576'
a960b295-78db-49ef-87de-2f675074fa07,8/2/2023,14:31:50,172.17.10.37,16,6,1690986710,Boulder,events,8021x_eap_success,'1','4','1c:91:80:b9:b0:29','0.0.0.0',,cgamage,'1810059744'
d0231049-6ddb-417a-8c7e-7845e94dd20a,8/2/2023,14:32:32,172.17.10.36,16,6,1690986753,Boulder,events,8021x_eap_success,'1','4','50:ed:3c:41:4e:fc','0.0.0.0',,lwright,'1911245599'
ea1cbef9-ad60-487a-92d5-173a66a27303,8/2/2023,14:40:41,172.17.10.31,16,6,1690987241,Boulder,events,8021x_eap_success,'1','4','3c:06:30:49:61:08','0.0.0.0',,tmatsuo,'372359968'
446dde17-39ff-4bc3-9236-639264c71031,8/2/2023,14:42:30,172.17.10.40,16,6,1690987350,Boulder,events,8021x_eap_success,'1','4','1c:91:80:c6:88:82','0.0.0.0',,lreeg,'716390692'
75db810f-eb42-4828-b823-527feacaa826,8/2/2023,14:52:54,172.17.60.30,16,6,1690987975,New York City,events,8021x_eap_success,'1','3','28:6b:35:c3:14:e6',,,xhu,'1743988628'
19bd8c74-5e64-4ffa-ac38-1291504f2c98,8/2/2023,14:53:22,172.17.10.40,16,6,1690988003,Boulder,events,8021x_eap_success,'1','4','ee:62:bf:63:22:87','0.0.0.0',,tweiss,'824362613'
3775c651-57e9-4745-bed8-dd4e2700ae85,8/2/2023,14:55:55,172.17.10.36,16,6,1690988155,Boulder,events,8021x_eap_success,'1','4','a0:e7:0b:d4:17:aa','0.0.0.0',,mporter,'313954950'
4a006267-9ff4-4806-88fa-cac76b28da44,8/2/2023,14:56:29,172.17.10.38,16,6,1690988189,Boulder,events,8021x_eap_success,'1','4','80:65:7c:f1:fe:74',,,mdyson,'1997924309'
057e4385-7248-45c0-8092-8aa8f1894f9e,8/2/2023,14:59:17,172.17.10.36,16,6,1690988357,Boulder,events,8021x_eap_success,'1','4','28:df:eb:b7:6b:69','0.0.0.0',,hward,'1332176672'
e2f12fa9-1158-49f1-9abd-17be927f85e3,8/2/2023,15:02:31,172.17.10.30,16,6,1690988552,Boulder,events,8021x_eap_success,'1','4','a8:8f:d9:48:b1:13','0.0.0.0',,kmulvaney,'1621913233'
101718a0-a369-4554-ae71-5f813edc7ffb,8/2/2023,15:02:33,172.17.30.38,16,6,1690988554,Basalt,events,8021x_eap_success,'1','0','a0:78:17:a6:19:3c','0.0.0.0',,cstranger,'625337724'
425752b6-7300-49d9-911f-0cf2e6b41bf5,8/2/2023,15:05:39,172.17.10.33,16,6,1690988740,Boulder,events,8021x_eap_success,'1','4','80:45:dd:35:52:23','0.0.0.0',,bgrunwald,'2000658292'
90547656-a0a9-43ab-851a-92a66ff010d4,8/2/2023,15:06:39,172.17.10.33,16,6,1690988800,Boulder,events,8021x_eap_success,'1','4','30:24:32:5a:75:cb','0.0.0.0',,julian.florez,'1326218454'
143b703e-fd61-45f9-aa60-4e5589e1620b,8/2/2023,15:08:07,172.17.30.38,16,6,1690988888,Basalt,events,8021x_eap_success,'1','0','b2:79:59:53:67:2f','0.0.0.0',,gwohl,'1300231666'
aa7e68d7-0776-4754-a882-c82b7c9bbeb1,8/2/2023,15:15:06,172.17.10.31,16,6,1690989307,Boulder,events,8021x_eap_success,'1','4','14:7d:da:bf:2f:66','0.0.0.0',,gwilson,'1300757606'
3e2f7c42-d10d-4f50-9314-0076210a7894,8/2/2023,15:17:05,172.17.10.31,16,6,1690989426,Boulder,events,8021x_eap_success,'1','4','50:ed:3c:48:cf:59','0.0.0.0',,cusry,'142808330'
2a85ae05-0ac0-4039-9d2c-b7de1b58f12b,8/2/2023,15:21:11,172.17.10.37,16,6,1690989671,Boulder,events,8021x_eap_success,'1','4','a4:cf:99:62:49:c7','0.0.0.0',,cfong,'953445673'
0672609c-16b7-4d59-92a2-a6c81a9a9a89,8/2/2023,15:21:12,172.17.10.30,16,6,1690989673,Boulder,events,8021x_eap_success,'1','4','a0:78:17:82:8a:89','0.0.0.0',,bbridgeland,'1311377844'
5614221b-af41-4a8c-a1ac-e3569489f7ec,8/2/2023,15:23:05,172.17.70.32,16,6,1690989785,Washington D.C.,events,8021x_eap_success,'1','3','1c:c1:0c:57:f4:36',,,mmoravec,'8894697'
380f5ce5-aa83-4b17-8e81-ed8208ded5be,8/2/2023,15:25:46,172.17.10.34,16,6,1690989923,Boulder,events,8021x_eap_success,'1','4','4c:1d:96:b3:c6:d0','0.0.0.0',,etaylor,'1070908323'
78fbc100-8dbf-42c9-bdc6-8dc93911e0bf,8/2/2023,15:30:17,172.17.80.10,16,6,1690990218,Oakland,events,8021x_eap_success,'0','2','8c:f8:c5:9d:2d:12',,,mmooney,'27257995'
ad13abad-ed63-45b8-9336-e059e6bed204,8/2/2023,15:31:15,172.17.10.37,16,6,1690990275,Boulder,events,8021x_eap_success,'1','4','3c:06:30:42:22:50','0.0.0.0',,bbendix,'1926524268'
7dccd6bb-7c80-4115-99d8-901f16b10664,8/2/2023,15:57:52,172.17.10.41,16,6,1690991872,Boulder,events,8021x_eap_success,'1','4','a8:8f:d9:48:09:a5','0.0.0.0',,dangel,'179997396'
5d77c5ae-4938-45fc-834f-0346c5f42ff2,8/2/2023,15:59:53,172.17.80.12,16,6,1690991993,Oakland,events,8021x_eap_success,'0','2','5c:e4:2a:c4:dd:8f',,,lholzman,'557303685'
f84c9609-be4c-4fd8-a264-226191b96c7c,8/2/2023,16:01:52,172.17.10.35,16,6,1690992113,Boulder,events,8021x_eap_success,'1','4','48:89:e7:fe:4e:b7','0.0.0.0',,jrea,'1069676665'
0b82c2d6-a127-4be9-b7e3-2b35eb9ba358,8/2/2023,16:01:57,172.17.10.39,16,6,1690992117,Boulder,events,8021x_eap_success,'1','4','38:87:d5:0b:db:4b',,,pkeuhn,'878547469'
5016b008-7896-4942-8435-6f39641ecb7e,8/2/2023,16:26:21,172.17.30.40,16,6,1690993582,Basalt,events,8021x_eap_success,'1','0','1c:57:dc:66:1b:d0','0.0.0.0',,sschanfarber,'111939403'
00f0a8b7-001c-4564-a419-ccd709998bb4,8/2/2023,16:28:15,172.17.80.10,16,6,1690993695,Oakland,events,8021x_eap_success,'1','2','34:e1:2d:78:43:08',,,mhenchen,'1126038233'
e41b9b0a-7eb1-420c-b32d-766af2cc48cc,8/2/2023,16:40:47,172.17.30.38,16,6,1690994448,Basalt,events,8021x_eap_success,'1','0','3c:06:30:44:3c:9b','0.0.0.0',,pmuttoo,'1865762584'
c01ff93c-4d09-412d-8b84-ad49a4370455,8/2/2023,16:41:24,172.17.10.32,16,6,1690994485,Boulder,events,8021x_eap_success,'1','4','dc:71:96:1f:3d:58','0.0.0.0',,gtosado,'541436122'
b2c2889e-2412-4318-9ee2-6bec66d0887d,8/2/2023,16:43:21,172.17.70.32,16,6,1690994602,Washington D.C.,events,8021x_eap_success,'1','3','ac:c9:06:2d:9d:69',,,yliu,'1677056340'
e4589020-9358-47c1-b230-07d3b55059eb,8/2/2023,16:47:48,172.17.30.34,16,6,1690994869,Basalt,events,8021x_eap_success,'1','0','a8:7e:ea:64:ef:1a','0.0.0.0',,hmaglione,'1673833641'
44a5d485-febc-4d08-acae-0b7daf25cf28,8/2/2023,16:49:27,172.17.10.33,16,6,1690994967,Boulder,events,8021x_eap_success,'1','4','8c:1d:96:85:34:4b','0.0.0.0',,jkorn,'1921002820'
cf2d31b9-6243-4982-8562-589bcc1d8813,8/2/2023,17:01:47,172.17.10.36,16,6,1690995707,Boulder,events,8021x_eap_success,'1','4','3c:06:30:41:0e:cd','0.0.0.0',,codom,'794572991'
ab02f6e0-f5b8-496b-8d31-00387d774664,8/2/2023,17:04:36,172.17.10.31,16,6,1690995877,Boulder,events,8021x_eap_success,'1','4','02:d6:75:67:3b:e1','0.0.0.0',,cdiec,'217866108'
f935907f-2c2a-4a92-8d0d-e7eb33bf53d3,8/2/2023,17:10:02,172.17.70.32,16,6,1690996202,Washington D.C.,events,8021x_eap_success,'1','3','fc:e2:6c:11:f9:4c',,,dkhannan,'2019485503'
ecd6260e-cc6e-4552-8473-153bdab59124,8/2/2023,17:15:04,172.17.10.36,16,6,1690996505,Boulder,events,8021x_eap_success,'1','4','58:6c:25:5b:1a:e4','0.0.0.0',,watkinson,'1549512882'
9347d117-b2f8-4346-8b20-2fc45df40b07,8/2/2023,17:19:16,172.17.70.32,16,6,1690996756,Washington D.C.,events,8021x_eap_success,'0','3','1c:c1:0c:57:7f:fb','172.16.70.113','2600:381:9408:ec6b:7cef:615d:7d4f:543c',wyau,'188303966'
d91a74c0-959f-4c7b-a2ab-0339b5756a3f,8/2/2023,17:20:59,172.17.10.40,16,6,1690996860,Boulder,events,8021x_eap_success,'1','4','88:66:5a:03:2d:33','0.0.0.0',,rlin,'929892431'
12bd6b77-16d6-4dc6-886f-39aa07bec7d9,8/2/2023,17:28:57,172.17.10.41,16,6,1690997337,Boulder,events,8021x_eap_success,'1','4','fc:e2:6c:10:7f:36','0.0.0.0',,ldaniels,'369878493'
caaf2209-75dd-4ba9-8f33-8e3b79ae2136,8/2/2023,17:35:49,172.17.10.36,16,6,1690997750,Boulder,events,8021x_eap_success,'1','4','80:65:7c:dd:90:69','0.0.0.0',,jsward,'2126336209'
cc6df8b0-1cc7-40b2-8739-74d1eaf23cf2,8/2/2023,17:38:12,172.17.10.34,16,6,1690997869,Boulder,events,8021x_eap_success,'1','4','70:32:17:49:f1:29','0.0.0.0',,caitlin.smith,'568907133'
9877fa2d-7b8d-4e94-b07d-5ebde1ea3626,8/2/2023,17:38:23,172.17.10.38,16,6,1690997903,Boulder,events,8021x_eap_success,'1','4','84:14:4d:8a:8e:a5',,,jterry,'245166667'
7d3dfc90-0019-4b2b-a481-10636c92b504,8/2/2023,17:39:38,172.17.30.31,16,6,1690997979,Basalt,events,8021x_eap_success,'1','0','a0:29:42:b0:59:a0','0.0.0.0',,kait.schappert,'238505670'
59e6f852-886e-41ef-801d-166d2d684772,8/2/2023,17:42:59,172.17.10.37,16,6,1690998179,Boulder,events,8021x_eap_success,'1','4','1c:99:57:d8:6d:37','0.0.0.0',,dbreight,'1565025090'
4c186e4c-6ab8-4620-835c-9300fa027899,8/2/2023,17:43:54,172.17.10.41,16,6,1690998234,Boulder,events,8021x_eap_success,'1','4','4e:26:7e:ec:e9:74','0.0.0.0',,nlabutong,'373474679'
9efb26f4-2162-44d8-be00-53757fc8ed48,8/2/2023,17:45:04,172.17.10.39,16,6,1690998304,Boulder,events,8021x_eap_success,'1','4','8c:f8:c5:9d:01:70',,,cnading,'1337942581'
2ab92e5d-a22d-4315-8155-9fd0da988457,8/2/2023,17:46:00,172.17.80.11,16,6,1690998361,Oakland,events,8021x_eap_success,'1','2','aa:6d:e6:6f:e8:c9',,,satchi.thockchom,'100382667'
4c267364-b494-455e-81e5-5fc73d5c3150,8/2/2023,17:46:41,172.17.10.35,16,6,1690998402,Boulder,events,8021x_eap_success,'1','4','ca:80:e1:38:14:19','0.0.0.0',,kmiddough,'1191086904'
13cab87e-61e2-4eb8-829f-cafd7c88bdae,8/2/2023,17:53:42,172.17.70.32,16,6,1690998822,Washington D.C.,events,8021x_eap_success,'1','3','ea:b4:4d:0b:b9:75',,,eslater,'1271063562'
ab87aebd-8bf1-43cc-80cc-447a04f99643,8/2/2023,17:55:24,172.17.10.41,16,6,1690998924,Boulder,events,8021x_eap_success,'1','4','e4:fd:45:9e:e0:2b','0.0.0.0',,mmcnamara,'525118587'
f17cd940-f3f6-449c-8455-7e31c128a14b,8/2/2023,17:58:37,172.17.10.31,16,6,1690999117,Boulder,events,8021x_eap_success,'1','4','fc:e2:6c:0c:9b:b6','0.0.0.0',,vhelms,'1536580321'
8bb06a13-8147-4a29-be40-fabd6c65d016,8/2/2023,18:29:20,172.17.30.34,16,6,1691000960,Basalt,events,8021x_eap_success,'1','0','3c:22:fb:16:1f:dd','0.0.0.0',,dhussin,'561488552'
8d8e981c-b7dd-4909-ab9c-653b32d1cfd2,8/2/2023,18:29:24,172.17.30.34,16,6,1691000965,Basalt,events,8021x_eap_success,'1','0','3c:06:30:42:f2:61','0.0.0.0',,mgantman,'413063159'
3b5bf405-b472-482c-a5c4-aebff4e8d6e8,8/2/2023,18:32:30,172.17.30.34,16,6,1691001150,Basalt,events,8021x_eap_success,'1','0','38:87:d5:0c:fc:1a','0.0.0.0',,cpede,'1222574898'
d4e73634-69d9-45d2-8820-505a79ce0a58,8/2/2023,18:34:24,172.17.30.38,16,6,1691001265,Basalt,events,8021x_eap_success,'1','0','9c:3e:53:7c:11:fa','0.0.0.0',,caroline.bennett,'1925762703'
eabfa8a3-aece-40ce-884e-1386da7fdaf3,8/2/2023,18:34:55,172.17.30.35,16,6,1691001296,Basalt,events,8021x_eap_success,'1','0','3c:06:30:14:db:1f','0.0.0.0',,shughes,'1285239928'
75946539-60d6-45dd-bf1c-2b576c396a44,8/2/2023,18:38:02,172.17.30.34,16,6,1691001483,Basalt,events,8021x_eap_success,'1','0','ac:c9:06:04:ed:6c','0.0.0.0',,hannah.perkins,'1392590009'
8f776b36-0d17-4e95-8307-653525a0a90d,8/2/2023,18:41:23,172.17.30.34,16,6,1691001684,Basalt,events,8021x_eap_success,'1','0','0e:e4:0d:2e:75:0a','0.0.0.0',,acuadra,'2089412464'
db291bab-1c0a-45fe-abc9-6fc3df58c769,8/2/2023,18:41:25,172.17.30.34,16,6,1691001685,Basalt,events,8021x_eap_success,'1','0','36:65:3b:1b:e5:01','0.0.0.0',,mweir,'1544225045'
62c377da-b14b-4a8e-94ae-a675efacf31b,8/2/2023,18:42:17,172.17.30.38,16,6,1691001738,Basalt,events,8021x_eap_success,'1','0','b0:be:83:04:50:ce','0.0.0.0',,aaston,'552237809'
ebf3b00d-c64f-4862-917c-54b865260bb5,8/2/2023,18:45:03,172.17.30.34,16,6,1691001903,Basalt,events,8021x_eap_success,'1','0','b4:fa:48:e1:5a:e9','0.0.0.0',,elong,'1646304092'
bf26ae29-7924-4e3b-83ee-6b8ade41204b,8/2/2023,18:46:57,172.17.30.34,16,6,1691002018,Basalt,events,8021x_eap_success,'1','0','9c:3e:53:7c:bc:51','0.0.0.0',,dslanger,'1795355021'
fd0286fd-8e82-4e63-9027-316f7ca05c26,8/2/2023,18:58:09,172.17.10.33,16,6,1691002690,Boulder,events,8021x_eap_success,'1','4','14:7d:da:0b:bb:33','0.0.0.0',,hhouse,'462147480'
88fba666-80ad-4eee-bdb6-3bce636ee943,8/2/2023,19:30:51,172.17.10.41,16,6,1691004651,Boulder,events,8021x_eap_success,'1','4','3c:a6:f6:3d:8b:de','0.0.0.0',,ewarshauer,'1598122123'
97fdcee8-1874-4d9b-a6bd-714f598d9b1e,8/2/2023,20:33:49,172.17.80.12,16,6,1691008430,Oakland,events,8021x_eap_success,'1','2','50:ed:3c:42:3a:03',,,cchan,'836279646'
b8a6bc16-ba71-41de-a560-e57445bd1b08,8/2/2023,21:24:17,172.17.30.35,16,6,1691011457,Basalt,events,8021x_eap_success,'1','0','1c:91:80:ba:41:52','0.0.0.0',,lstone,'1128215660'
114a99e8-8684-4097-a4f7-27bd90da8e98,8/2/2023,21:34:54,172.17.30.32,16,6,1691012095,Basalt,events,8021x_eap_success,'1','0','3c:a6:f6:49:65:d9','0.0.0.0',,nleonard,'214699345'
4fbd8431-ba28-40c9-96f5-2e9aa63a47d3,8/2/2023,23:41:44,172.17.80.12,16,6,1691019705,Oakland,events,8021x_eap_success,'1','2','a8:64:f1:c0:fb:e3',,,schalasani,'1235263609'
1a39d6aa-30c7-4ec5-bb63-ca1c26025533,8/3/2023,0:27:44,172.17.10.36,16,6,1691022464,Boulder,events,8021x_eap_success,'1','4','3c:a6:f6:3d:8b:de','0.0.0.0',,ewarshauer,'319905413'
a4dba558-b59d-4ba5-9b70-149147fce67f,8/3/2023,0:46:09,172.17.30.38,16,6,1691023569,Basalt,events,8021x_eap_success,'1','0','7a:da:8a:5b:6b:21','172.16.30.189',,mabramczyk,'1374557744'
955997cb-e4af-413b-aa61-056006080076,8/3/2023,1:00:00,172.17.10.30,16,6,1691024400,Boulder,events,8021x_eap_success,'1','4','a4:cf:99:62:49:c7','0.0.0.0',,cfong,'1361257806'
cd55bbcf-136a-4ba6-ae5a-48420a880f07,8/3/2023,1:33:41,172.17.30.40,16,6,1691026422,Basalt,events,8021x_eap_success,'1','0','18:cc:18:78:97:36','0.0.0.0',,kbrehm,'630075320'
1f87b1a7-65fd-49e2-8ede-eb52d1d210a2,8/3/2023,1:38:51,172.17.10.36,16,6,1691026732,Boulder,events,8021x_eap_success,'1','4','ee:62:bf:63:22:87','172.16.11.187',,tweiss,'1143424018'
bc21d563-4cb7-49f5-9630-4d65a210c217,8/3/2023,7:41:11,172.17.30.35,16,6,1691048471,Basalt,events,8021x_eap_success,'1','0','3c:22:fb:16:3a:12','0.0.0.0',,aldine.francois,'1777986781'
939da801-0f03-4498-afa9-4b6534a5bcf2,8/3/2023,10:47:55,172.17.30.32,16,6,1691059676,Basalt,events,8021x_eap_success,'1','0','fc:e2:6c:0c:7d:11','0.0.0.0',,eyoung,'1040166075'
1ce1dc48-457f-4003-b220-f6c9c6a20af0,8/3/2023,11:35:04,172.17.70.32,16,6,1691062504,Washington D.C.,events,8021x_eap_success,'1','3','1a:16:39:75:55:2d',,,rkahsar,'1549989631'
6ea59f8a-31c2-4bbf-9b4b-dab1fe34c391,8/3/2023,11:52:30,172.17.60.33,16,6,1691063551,New York City,events,8021x_eap_success,'1','3','aa:1b:d7:94:00:9a',,,mrabbani,'1980633922'
41c82ab9-c371-43a4-9bd7-869a3982d8fe,8/3/2023,12:32:58,172.17.70.32,16,6,1691065978,Washington D.C.,events,8021x_eap_success,'1','3','bc:d0:74:ef:7b:fc',,,jrosas,'1795338822'
be0c56a2-fdef-457a-a6c8-67a4be70dff4,8/3/2023,12:35:07,172.17.60.30,16,6,1691066108,New York City,events,8021x_eap_success,'1','3','38:87:d5:0b:3b:64',,,jfallurin,'1811549520'
dc0c3f51-42e5-4266-964a-7568c8dd83be,8/3/2023,12:43:50,172.17.60.33,16,6,1691066631,New York City,events,8021x_eap_success,'1','3','6e:31:34:29:e8:a1',,,azetkulic,'680034525'
de3074f1-a628-4de8-8078-8a79ba6c6514,8/3/2023,12:49:09,172.17.10.36,16,6,1691066949,Boulder,events,8021x_eap_success,'1','4','70:32:17:4b:a4:42','0.0.0.0',,mike.huffman,'420348767'
bd549b6d-5e4d-4b50-8e93-13decedee1b6,8/3/2023,13:02:35,172.17.60.33,16,6,1691067755,New York City,events,8021x_eap_success,'1','3','f2:2c:94:d6:54:1b',,,tconway,'2076521928'
c5a3194e-0a85-4655-bcd3-d3fbb745555a,8/3/2023,13:08:41,172.17.60.32,16,6,1691068122,New York City,events,8021x_eap_success,'1','3','ac:c9:06:01:e5:0c',,,eessa,'1492530910'
8c7c1659-2ca8-471b-91da-df9862a0ee84,8/3/2023,13:12:07,172.17.60.30,16,6,1691068327,New York City,events,8021x_eap_success,'1','3','b0:be:83:07:82:f6',,,njanzow,'1337986619'
4f2fb6b3-3532-452f-b753-08411b9ca119,8/3/2023,13:14:17,172.17.10.37,16,6,1691068458,Boulder,events,8021x_eap_success,'1','4','a4:cf:99:84:0e:26','0.0.0.0',,brianne.cangelose,'1869390284'
6d72b0c2-3947-4478-a68a-3a23217635f4,8/3/2023,13:14:24,172.17.60.30,16,6,1691068465,New York City,events,8021x_eap_success,'1','3','0c:9a:3c:8e:c9:02',,,smendonca,'299843026'
830d25f6-24da-411c-9d69-705bc4b30523,8/3/2023,13:49:59,172.17.10.35,16,6,1691070600,Boulder,events,8021x_eap_success,'1','4','80:45:dd:35:48:14','0.0.0.0',,jkubancik,'29242475'
c3b1ae4f-3b2b-4228-92ec-f2335340e22d,8/3/2023,13:50:25,172.17.30.38,16,6,1691070626,Basalt,events,8021x_eap_success,'1','0','14:7d:da:d1:12:61','0.0.0.0',,genlillis,'672902129'
1cb4c2b2-ba31-4a5e-9b9f-ff01482e9efa,8/3/2023,13:55:50,172.17.30.40,16,6,1691070950,Basalt,events,8021x_eap_success,'1','0','3c:22:fb:b4:1a:6d','0.0.0.0',,bafter,'14930071'
63563eba-898a-4b95-8d74-d3ab66734f13,8/3/2023,13:57:13,172.17.30.36,16,6,1691071033,Basalt,events,8021x_eap_success,'1','0','9c:3e:53:7c:bc:51','0.0.0.0',,dslanger,'1505201522'
1334ad0a-1db9-4480-999f-ca1ac10d23bb,8/3/2023,13:57:16,172.17.60.32,16,6,1691071036,New York City,events,8021x_eap_success,'1','3','1c:99:57:d9:1d:b3',,,dvaldes,'183166350'
d2851e90-d8ee-4a4f-9d81-631481aa2c4d,8/3/2023,14:02:16,172.17.10.33,16,6,1691071337,Boulder,events,8021x_eap_success,'1','4','3c:a6:f6:3e:e5:5f','0.0.0.0',,kramirez,'1687229986'
4b6ded00-9eb4-499f-bc37-df4d446ed0de,8/3/2023,14:04:41,172.17.10.37,16,6,1691071482,Boulder,events,8021x_eap_success,'1','4','1c:91:80:b9:b0:29','0.0.0.0',,cgamage,'1019547854'
0d63a5d5-fa6e-4125-afa0-ac65ce6e3c60,8/3/2023,14:05:43,172.17.70.30,16,6,1691071544,Washington D.C.,events,8021x_eap_success,'1','3','da:1f:cd:52:6e:d0','0.0.0.0',,slamonaca,'474665802'
c612b463-2c00-4268-b7f1-341937fecd5b,8/3/2023,14:06:33,172.17.10.33,16,6,1691071593,Boulder,events,8021x_eap_success,'1','4','50:ed:3c:41:4e:fc','0.0.0.0',,lwright,'1292090496'
bc45fcdd-3349-4577-a8c2-0196c9cba500,8/3/2023,14:06:50,172.17.30.34,16,6,1691071610,Basalt,events,8021x_eap_success,'1','0','4a:0e:1c:1e:dd:30','0.0.0.0',,aaston,'552248577'
540d33fa-649b-4f26-ab5f-7614efee92c8,8/3/2023,14:07:22,172.17.30.34,16,6,1691071643,Basalt,events,8021x_eap_success,'1','0','9c:3e:53:7c:11:fa','0.0.0.0',,caroline.bennett,'902602683'
ae5cb963-729d-4ef6-b27b-8d0cfa452b8a,8/3/2023,14:07:59,172.17.30.35,16,6,1691071679,Basalt,events,8021x_eap_success,'1','0','3c:06:30:42:f2:61','0.0.0.0',,mgantman,'478441146'
9e262117-ec9d-4c49-a60f-9572faca6c35,8/3/2023,14:09:52,172.17.30.38,16,6,1691071792,Basalt,events,8021x_eap_success,'1','0','ac:c9:06:04:ed:6c','0.0.0.0',,hannah.perkins,'1100070768'
fafe9cec-7d23-4bbb-9b29-ad1a9bebd73b,8/3/2023,14:10:55,172.17.10.35,16,6,1691071855,Boulder,events,8021x_eap_success,'1','4','a0:78:17:83:76:f8','0.0.0.0',,sflandrick,'1773332916'
2da453ae-92f2-42d2-b3b3-0c3f4164bf9e,8/3/2023,14:13:50,172.17.60.33,16,6,1691072031,New York City,events,8021x_eap_success,'1','3','0a:8d:f3:fd:ac:23',,,xhu,'832547962'
bc99ff47-659f-4e98-a838-7bd95f8a5194,8/3/2023,14:15:39,172.17.70.30,16,6,1691072139,Washington D.C.,events,8021x_eap_success,'1','3','3c:06:30:1e:79:52','0.0.0.0',,nhalterman,'1256996033'
151f81c8-1ad3-414c-8e2b-3f5e1d7fcec4,8/3/2023,14:18:59,172.17.10.35,16,6,1691072339,Boulder,events,8021x_eap_success,'1','4','80:65:7c:f1:fe:74','0.0.0.0',,mdyson,'340800424'
c740772e-d166-412f-8468-45cb13e54f33,8/3/2023,14:30:59,172.17.10.33,16,6,1691073059,Boulder,events,8021x_eap_success,'1','4','80:45:dd:35:52:23','0.0.0.0',,bgrunwald,'412063549'
7712756c-46a1-4bec-be1b-45570b111926,8/3/2023,14:33:46,172.17.10.33,16,6,1691073226,Boulder,events,8021x_eap_success,'1','4','e4:fd:45:9e:e0:2b','0.0.0.0',,mmcnamara,'1413604455'
8969478a-3563-4ab1-9678-e7c9d862525b,8/3/2023,14:34:25,172.17.30.34,16,6,1691073266,Basalt,events,8021x_eap_success,'1','0','36:65:3b:1b:e5:01','0.0.0.0',,mweir,'564357500'
92ad57cb-5492-4d5f-98d2-153c3ef1e5af,8/3/2023,14:34:48,172.17.30.34,16,6,1691073289,Basalt,events,8021x_eap_success,'1','0','0e:e4:0d:2e:75:0a','0.0.0.0',,acuadra,'1197907236'
88bf5f7a-b1b9-4458-8be0-e20e70740bf8,8/3/2023,14:39:23,172.17.30.34,16,6,1691073564,Basalt,events,8021x_eap_success,'1','0','1c:91:80:ba:41:52','0.0.0.0',,lstone,'331703907'
16a2163d-ab58-4e6a-ba4c-68fc86b32b94,8/3/2023,14:47:32,172.17.10.40,16,6,1691074053,Boulder,events,8021x_eap_success,'1','4','1c:57:dc:6c:82:21','0.0.0.0',,cwayner,'206053774'
4e665abb-5b4f-482f-9c65-e6cd23946df5,8/3/2023,14:50:38,172.17.10.40,16,6,1691074239,Boulder,events,8021x_eap_success,'1','4','a8:8f:d9:48:b1:13','0.0.0.0',,kmulvaney,'620640516'
